tweet_id,source,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,retweeted
803380650405482500,Twitter for iPhone,12,10,Sonny,pupper,2169,8601,False
803276597545603072,Twitter for iPhone,11,10,Winston,pupper,2887,11207,False
802952499103731712,Twitter for iPhone,12,10,Marley,pupper,2336,10085,False
802600418706604034,Vine-Make a Scene,11,10,Bailey,pupper,1714,7938,False
802572683846291456,Twitter for iPhone,12,10,Winnie,pupper,2926,9959,False
802323869084381190,Twitter for iPhone,13,10,Severus,pupper,6808,18124,False
802239329049477120,Twitter for iPhone,12,10,Loki,pupper,3040,10132,False
801958328846974976,Twitter for iPhone,12,10,Ronnie,pupper,1992,8608,False
801538201127157760,Twitter for iPhone,12,10,Wallace,pupper,2391,9141,False
801167903437357056,Twitter for iPhone,13,10,Milo,pupper,6961,27386,False
801115127852503040,Twitter for iPhone,12,10,Bones,pupper,2429,8992,False
800751577355128832,Twitter for iPhone,12,10,Mauve,pupper,3214,11701,False
800513324630806528,Twitter for iPhone,11,10,Chef,pupper,3495,14685,False
800388270626521089,Twitter for iPhone,12,10,Doc,pupper,3265,12456,False
800141422401830912,Twitter for iPhone,13,10,Peaches,pupper,2980,17092,False
799757965289017345,Twitter for iPhone,13,10,Sobe,pupper,2506,9390,False
799422933579902976,Twitter for iPhone,12,10,Longfellow,pupper,2213,8965,False
799297110730567681,Twitter for iPhone,11,10,Jeffrey,pupper,3227,11065,False
799063482566066176,Twitter for iPhone,11,10,Mister,pupper,2863,9058,False
798933969379225600,Twitter for iPhone,12,10,Iroh,pupper,5203,14712,False
798925684722855936,Twitter for iPhone,11,10,Shadow,pupper,1663,8246,False
798209839306514432,Twitter for iPhone,13,10,Cooper,pupper,2954,11548,False
797545162159308800,Twitter for iPhone,12,10,Cassie,pupper,5656,16198,False
797236660651966464,Twitter for iPhone,12,10,Pancake,pupper,7726,22328,False
796865951799083009,Twitter for iPhone,12,10,Tyr,pupper,2198,8564,False
796759840936919040,Twitter for iPhone,11,10,Romeo,pupper,3562,13256,False
796387464403357696,Twitter for iPhone,12,10,Snicku,pupper,4861,12334,False
796149749086875649,Twitter for iPhone,11,10,Ruby,pupper,16628,36177,False
796080075804475393,Twitter for iPhone,12,10,Yogi,pupper,2703,9469,False
796031486298386433,Twitter for iPhone,13,10,Daisy,pupper,4284,12071,False
795400264262053889,Twitter for iPhone,12,10,Brody,pupper,3323,11270,False
795076730285391872,Twitter for iPhone,11,10,Bailey,pupper,6288,18139,False
794926597468000259,Twitter for iPhone,12,10,Mack,pupper,2697,11492,False
794332329137291264,Twitter for iPhone,12,10,Nimbus,pupper,3088,10686,False
794205286408003585,Twitter for iPhone,14,10,Laika,pupper,3895,10314,False
793962221541933056,Twitter for iPhone,12,10,Maximus,pupper,5711,18910,False
793845145112371200,Twitter for iPhone,13,10,Clark,pupper,2187,10295,False
793601777308463104,Twitter for iPhone,12,10,Dobby,pupper,1908,8926,False
793500921481273345,Twitter for iPhone,12,10,Fiona,pupper,2786,11953,False
793286476301799424,Twitter for iPhone,13,10,Moreton,pupper,10723,27597,False
793271401113350145,Twitter for iPhone,12,10,Dave,pupper,2763,9677,False
793241302385262592,Twitter for iPhone,13,10,Tucker,pupper,3812,11780,False
793226087023144960,Twitter for iPhone,11,10,Juno,pupper,3338,11001,False
793210959003287553,Twitter for iPhone,10,10,Maude,pupper,3301,9997,False
793195938047070209,Twitter for iPhone,12,10,Lily,pupper,6547,17063,False
793180763617361921,Twitter for iPhone,11,10,Newt,pupper,2310,7740,False
793165685325201412,Twitter for iPhone,12,10,Benji,pupper,3238,10478,False
793150605191548928,Twitter for iPhone,11,10,Nida,pupper,1984,6909,False
793120401413079041,Twitter for iPhone,11,10,Robin,pupper,4551,14202,False
792883833364439040,Twitter for iPhone,12,10,Bailey,pupper,4964,12666,False
792773781206999040,Twitter for iPhone,12,10,Monster,pupper,1963,8209,False
792394556390137856,Twitter for iPhone,12,10,BeBe,pupper,4998,15128,False
792050063153438720,Twitter for iPhone,11,10,Remus,pupper,2088,8029,False
791406955684368384,Twitter for iPhone,12,10,Levi,pupper,4797,14670,False
791312159183634433,Twitter for iPhone,12,10,Mabel,pupper,2963,9841,False
790987426131050500,Twitter for iPhone,12,10,Misty,pupper,2483,11089,False
790946055508652032,Twitter for iPhone,12,10,Betty,pupper,5496,18601,False
790698755171364864,Twitter for iPhone,12,10,Mosby,pupper,2203,9158,False
790581949425475584,Twitter for iPhone,11,10,Duke,pupper,8183,22473,False
790337589677002753,Twitter for iPhone,12,10,Maggie,pupper,2167,8740,False
790277117346975746,Twitter for iPhone,11,10,Bruce,pupper,3732,14081,False
789986466051088384,Twitter for iPhone,12,10,Happy,pupper,2704,10369,False
789903600034189313,Vine-Make a Scene,13,10,Ralphy,pupper,4858,11673,False
789628658055020548,Twitter for iPhone,13,10,Eli,pupper,2080,8448,False
789599242079838210,Twitter for iPhone,12,10,Brownie,pupper,2279,7620,False
789530877013393408,Twitter for iPhone,12,10,Rizzy,pupper,3942,13188,False
789268448748703744,Twitter for iPhone,10,10,Stella,pupper,3014,10196,False
789137962068021249,Twitter for iPhone,12,10,Bo,pupper,3244,10875,False
788908386943430656,Twitter for iPhone,11,10,Lucy,pupper,14409,30653,False
788765914992902144,Twitter for iPhone,12,10,Butter,pupper,12014,30658,False
788412144018661376,Twitter for iPhone,11,10,Dexter,pupper,5990,16060,False
788150585577050112,Twitter for iPhone,13,10,Leo,pupper,1510,6865,False
787810552592695296,Twitter for iPhone,11,10,Frank,pupper,3540,9717,False
787717603741622272,Twitter for iPhone,13,10,Tonks,pupper,3240,11416,False
787397959788929025,Twitter for iPhone,11,10,Moose,pupper,3300,12120,False
787322443945877504,Twitter for iPhone,10,10,Lincoln,pupper,2032,8726,False
786963064373534720,Twitter for iPhone,12,10,Rory,pupper,9327,29725,False
786709082849828864,Twitter for iPhone,75,10,Logan,pupper,7069,20296,False
786595970293370880,Twitter for iPhone,11,10,Dale,pupper,3601,10497,False
786363235746385920,Twitter for iPhone,13,10,Rizzo,pupper,4072,12189,False
786286427768250368,Vine-Make a Scene,12,10,Arnie,pupper,3352,8930,False
786233965241827333,Twitter for iPhone,11,10,Mattie,pupper,5571,17178,False
785927819176054784,Twitter for iPhone,12,10,Lucy,pupper,3652,12696,False
785872687017132033,Twitter for iPhone,12,10,Rusty,pupper,2130,7489,False
785639753186217984,Twitter for iPhone,10,10,Pinot,pupper,2561,8735,False
785533386513321988,Twitter for iPhone,11,10,Dallas,pupper,2334,10183,False
785264754247995392,Twitter for iPhone,12,10,Doc,pupper,1911,8128,False
785170936622350336,Twitter for iPhone,11,10,Hero,pupper,5639,13491,False
784826020293709826,Twitter for iPhone,13,10,Rusty,pupper,3712,11310,False
784517518371221505,Twitter for iPhone,11,10,Frankie,pupper,2970,10039,False
784431430411685888,Twitter for iPhone,12,10,Stormy,pupper,1491,6329,False
784183165795655680,Vine-Make a Scene,12,10,Reginald,pupper,9374,22513,False
784057939640352768,Vine-Make a Scene,12,10,Balto,pupper,12953,33505,False
783839966405230592,Twitter for iPhone,13,10,Riley,pupper,12643,33689,False
783821107061198850,Twitter for iPhone,12,10,Mairi,pupper,2269,8209,False
783695101801398276,Twitter for iPhone,12,10,Loomis,pupper,3737,11650,False
783466772167098368,Twitter for iPhone,11,10,Finn,pupper,2608,9468,False
783391753726550016,Twitter for iPhone,13,10,Godi,pupper,6441,18908,False
783334639985389568,Twitter for iPhone,12,10,Dave,pupper,13616,32651,False
783085703974514689,Twitter for iPhone,11,10,Earl,pupper,2565,9112,False
782969140009107456,Twitter for iPhone,12,10,Cali,pupper,8521,26949,False
782747134529531904,Twitter for iPhone,11,10,Deacon,pupper,1604,8310,False
782722598790725632,Twitter for iPhone,10,10,Penny,pupper,6238,19250,False
782598640137187329,Twitter for iPhone,11,10,Timmy,pupper,2184,8694,False
782305867769217024,Twitter for iPhone,12,10,Sampson,pupper,6470,18630,False
781955203444699136,Twitter for iPhone,11,10,Chipson,pupper,3920,12357,False
781655249211752448,Vine-Make a Scene,11,10,Combo,pupper,1314,4466,False
781251288990355457,Twitter for iPhone,11,10,Oakley,pupper,2458,9428,False
780858289093574656,Twitter for iPhone,10,10,Dash,pupper,2328,8033,False
780800785462489090,Twitter for iPhone,11,10,Koda,pupper,1505,6141,False
780601303617732608,Twitter for iPhone,12,10,Hercules,pupper,3839,13525,False
780459368902959104,Twitter for iPhone,11,10,Bear,pupper,1224,5892,False
779834332596887552,Twitter for iPhone,11,10,Scout,pupper,8237,21252,False
779123168116150273,Twitter for iPhone,12,10,Reggie,pupper,4207,13206,False
778990705243029504,Twitter for iPhone,11,10,Jay,pupper,8437,22342,False
778748913645780993,Twitter for iPhone,11,10,Mya,pupper,1562,7717,False
778650543019483137,Twitter for iPhone,10,10,Strider,pupper,1729,6430,False
778624900596654080,Twitter for iPhone,11,10,Penny,pupper,1176,5177,False
778383385161035776,Twitter for iPhone,13,10,Nala,pupper,1271,6515,False
778286810187399168,Twitter for iPhone,11,10,Stanley,pupper,3836,11576,False
778027034220126208,Twitter for iPhone,27,10,Sophie,pupper,1885,7320,False
777885040357281792,Twitter for iPhone,3,10,Wesley,pupper,1893,7078,False
777621514455814149,Twitter for iPhone,12,10,Derek,pupper,2910,9742,False
777189768882946048,Twitter for iPhone,12,10,Jeffrey,pupper,4999,15921,False
776813020089548800,Twitter for iPhone,12,10,Solomon,pupper,1405,5444,False
776477788987613185,Twitter for iPhone,11,10,Huck,pupper,3249,9858,False
776201521193218049,Twitter for iPhone,10,10,O,pupper,2919,10681,False
776113305656188928,Twitter for iPhone,11,10,Sampson,pupper,5068,13102,False
775842724423557120,Twitter for iPhone,12,10,Blue,pupper,3116,13022,False
775733305207554048,Twitter for iPhone,11,10,Anakin,pupper,4627,15413,False
775364825476165632,Twitter for iPhone,11,10,Finley,pupper,3472,8295,False
775350846108426240,Vine-Make a Scene,12,10,Maximus,pupper,4532,11309,False
775085132600442880,Twitter for iPhone,13,10,Tucker,pupper,5488,17281,False
774757898236878852,Twitter for iPhone,12,10,Finley,pupper,2035,9462,False
774639387460112384,Twitter for iPhone,10,10,Sprinkles,pupper,2013,7508,False
773985732834758656,Twitter for iPhone,11,10,Winnie,pupper,4492,11925,False
773922284943896577,Twitter for iPhone,12,10,Heinrich,pupper,1999,7110,False
773704687002451968,Twitter for iPhone,12,10,Loki,pupper,1891,7317,False
773670353721753600,Twitter for iPhone,10,10,Shakespeare,pupper,1501,5935,False
773547596996571136,Twitter for iPhone,11,10,Chelsea,pupper,7126,24553,False
773308824254029826,Twitter for iPhone,12,10,Bungalo,pupper,8640,25846,False
773247561583001600,Twitter for iPhone,10,10,Chip,pupper,3699,10414,False
773191612633579521,Twitter for iPhone,12,10,Grey,pupper,4736,11117,False
772826264096874500,Twitter for iPhone,11,10,Roosevelt,pupper,2669,8842,False
772193107915964416,Twitter for iPhone,12,10,Willem,pupper,1612,6665,False
772117678702071809,Twitter for iPhone,12,10,Jack,pupper,848,4165,False
772114945936949249,Twitter for iPhone,10,10,Finn,pupper,546,3005,False
772102971039580160,Twitter for iPhone,11,10,Penny,pupper,1065,4448,False
771770456517009408,Twitter for iPhone,11,10,Davey,pupper,3924,13356,False
771500966810099713,Twitter for iPhone,12,10,Dakota,pupper,3018,9167,False
771380798096281600,Twitter for iPhone,11,10,Fizz,pupper,5912,11746,False
771136648247640064,Twitter for iPhone,11,10,Dixie,pupper,3357,10223,False
771102124360998913,Twitter for iPhone,12,10,Charlie,pupper,1663,6898,False
770787852854652928,Twitter for iPhone,10,10,Winston,pupper,1415,5498,False
770772759874076672,Twitter for iPhone,11,10,Sebastian,pupper,1626,5749,False
770414278348247044,Twitter for iPhone,11,10,Al,pupper,2390,6987,False
770293558247038976,Twitter for iPhone,10,10,Jackson,pupper,1718,6923,False
770069151037685760,Twitter for iPhone,10,10,Carbon,pupper,2651,8385,False
769940425801170949,Twitter for iPhone,12,10,Klein,pupper,11131,34948,False
769695466921623552,Twitter for iPhone,13,10,Titan,pupper,1926,7101,False
769212283578875904,Twitter for iPhone,12,10,DonDon,pupper,1969,5980,False
768970937022709760,Twitter Web Client,12,10,Kirby,pupper,7574,16017,False
768855141948723200,Twitter for iPhone,11,10,Jesse,pupper,1034,4660,False
768609597686943744,Twitter for iPhone,10,10,Lou,pupper,1382,4580,False
768596291618299904,Twitter for iPhone,12,10,Oakley,pupper,1473,5592,False
768473857036525572,Twitter for iPhone,11,10,Chevy,pupper,3958,15110,False
768193404517830656,Twitter for iPhone,8,10,Gerald,pupper,4080,12157,False
767884188863397888,Twitter for iPhone,10,10,Tito,pupper,1634,5309,False
767754930266464257,Twitter for iPhone,11,10,Philbert,pupper,6221,17814,False
767500508068192258,Twitter for iPhone,12,10,Louie,pupper,2688,8295,False
767122157629476866,Twitter for iPhone,13,10,Rupert,pupper,3261,11227,False
766793450729734144,Twitter for iPhone,10,10,Rufus,pupper,1565,5650,False
766693177336135680,Twitter for iPhone,11,10,Brudge,pupper,918,4484,False
766423258543644672,Twitter for iPhone,9,10,Shadoe,pupper,1825,6671,False
766313316352462849,Twitter for iPhone,12,10,Oscar,pupper,2166,7493,False
766069199026450432,Twitter for iPhone,12,10,Juno,pupper,1003,4765,False
766008592277377025,Twitter for iPhone,11,10,Angel,pupper,571,4149,False
765719909049503744,Twitter for iPhone,12,10,Brat,pupper,2475,8021,False
765669560888528897,Twitter for iPhone,12,10,Tove,pupper,1407,5760,False
765371061932261376,Twitter for iPhone,11,10,Louie,pupper,2475,7842,False
765222098633691136,Twitter for iPhone,10,10,Gromit,pupper,3914,12902,False
764857477905154048,Twitter for iPhone,12,10,Aubie,pupper,2029,7099,False
764259802650378240,Twitter for iPhone,10,10,Kota,pupper,1745,6718,False
763837565564780549,Twitter for iPhone,11,10,Alfie,pupper,4858,14041,False
763183847194451968,Twitter for iPhone,8,10,Clark,pupper,1702,6004,False
763103485927849985,Twitter for iPhone,10,10,Belle,pupper,2602,8163,False
762699858130116608,Twitter for iPhone,11,10,Leela,pupper,4190,13518,False
762471784394268675,Twitter for iPhone,12,10,Glenn,pupper,7612,12571,False
762464539388485633,Twitter for iPhone,12,10,Buddy,pupper,4839,11503,False
762316489655476224,Twitter for iPhone,11,10,Scout,pupper,1298,5350,False
761976711479193600,Twitter for iPhone,12,10,Shelby,pupper,2310,5992,False
761599872357261312,Twitter for iPhone,11,10,Sephie,pupper,1336,4578,False
761334018830917632,Twitter for iPhone,10,10,Bruce,pupper,1669,5792,False
761292947749015552,Twitter for iPhone,11,10,Bonaparte,pupper,1265,4957,False
761227390836215808,Twitter for iPhone,10,10,Albert,pupper,1775,5908,False
761004547850530816,Twitter for iPhone,11,10,Bo,pupper,3952,12482,False
760893934457552897,Twitter for iPhone,11,10,Wishes,pupper,1104,4228,False
760656994973933572,Twitter for iPhone,11,10,Rose,pupper,2210,7343,False
760641137271070720,Twitter for iPhone,12,10,Theo,pupper,1481,5485,False
760539183865880579,Twitter for iPhone,12,10,Atlas,pupper,4168,8399,False
760290219849637889,Twitter Web Client,13,10,Rocco,pupper,13140,29618,False
760252756032651264,Twitter for iPhone,4,10,Fido,pupper,995,4338,False
760190180481531904,Twitter for iPhone,10,10,Sadie,pupper,2079,6334,False
759846353224826880,Twitter for iPhone,11,10,Kirby,pupper,2265,7433,False
759793422261743616,Twitter for iPhone,12,10,Maggie,pupper,2173,6620,False
759557299618865152,Twitter for iPhone,10,10,Emma,pupper,1341,5202,False
759447681597108224,Twitter for iPhone,11,10,Oakley,pupper,2827,9418,False
759197388317847553,Twitter for iPhone,12,10,Luna,pupper,2221,6725,False
759099523532779520,Twitter for iPhone,7,10,Toby,pupper,4813,16101,False
759047813560868866,Twitter for iPhone,11,10,Spencer,pupper,2302,7227,False
758854675097526272,Twitter for iPhone,11,10,Lilli,pupper,1027,3904,False
758740312047005698,Twitter for iPhone,12,10,Boston,pupper,1824,6339,False
758474966123810816,Twitter for iPhone,11,10,Brandonald,pupper,1132,4227,False
758405701903519748,Twitter for iPhone,10,10,Odie,pupper,2204,5756,False
758355060040593408,Twitter for iPhone,11,10,Corey,pupper,1245,3797,False
757741869644341248,Twitter for iPhone,10,10,Leonard,pupper,3710,7613,False
757725642876129280,Twitter for iPhone,11,10,Beckham,pupper,1391,5022,False
757611664640446465,Twitter for iPhone,12,10,Cooper,pupper,1272,5026,False
757354760399941633,Twitter for iPhone,8,10,Devón,pupper,1637,4995,False
756998049151549440,Twitter for iPhone,11,10,Oliver,pupper,2271,6923,False
756939218950160384,Twitter for iPhone,12,10,Jax,pupper,2295,7342,False
756651752796094464,Twitter for iPhone,11,10,Gert,pupper,1511,5612,False
755110668769038337,Twitter for iPhone,13,10,Watson,pupper,12621,23446,False
754856583969079297,Twitter for iPhone,11,10,Winnie,pupper,2870,7616,False
754747087846248448,Twitter for iPhone,12,10,Keith,pupper,591,2854,False
754482103782404096,Twitter for iPhone,10,10,Milo,pupper,2220,5852,False
754449512966619136,Twitter for iPhone,11,10,Dex,pupper,846,4147,False
754011816964026368,Twitter for iPhone,12,10,Charlie,pupper,4079,9726,False
753398408988139520,Twitter for iPhone,12,10,Scout,pupper,2186,6384,False
753375668877008896,Twitter for iPhone,8,10,Hank,pupper,2655,8411,False
753294487569522689,Twitter for iPhone,11,10,Ace,pupper,1191,3758,False
753026973505581056,Twitter for iPhone,10,10,Tayzie,pupper,1109,4283,False
752932432744185856,Vine-Make a Scene,12,10,Carl,pupper,7798,13970,False
752917284578922496,Twitter for iPhone,11,10,Grizzie,pupper,1790,7592,False
752173152931807232,Twitter for iPhone,12,10,Brody,pupper,2106,6569,False
751950017322246144,Vine-Make a Scene,13,10,Lola,pupper,1060,3415,False
751937170840121344,Twitter for iPhone,11,10,Ruby,pupper,1530,5770,False
751830394383790080,Twitter for iPhone,12,10,Tucker,pupper,2227,6428,False
751793661361422336,Vine-Make a Scene,11,10,Fred,pupper,3320,6479,False
751598357617971201,Twitter for iPhone,13,10,Toby,pupper,3440,8699,False
751538714308972544,Twitter for iPhone,10,10,Max,pupper,1445,5547,False
751251247299190784,Twitter for iPhone,10,10,Gilbert,pupper,6695,13791,False
751132876104687617,Twitter for iPhone,10,10,Cooper,pupper,1480,5610,False
750868782890057730,Twitter for iPhone,11,10,Milo,pupper,1595,5306,False
750719632563142656,Twitter for iPhone,12,10,Meyer,pupper,5747,14621,False
750506206503038976,Twitter for iPhone,8,10,Malcolm,pupper,1316,4934,False
750429297815552001,Twitter for iPhone,12,10,Arnie,pupper,4947,14569,False
750383411068534784,Twitter for iPhone,9,10,Zoe,pupper,1309,5005,False
750132105863102464,Twitter for iPhone,11,10,Stewie,pupper,1440,3990,False
750117059602808832,Twitter for iPhone,10,10,Calvin,pupper,1466,4740,False
750101899009982464,Twitter for iPhone,11,10,Lilah,pupper,959,3344,False
750086836815486976,TweetDeck,12,10,Spanky,pupper,613,2383,False
750056684286914561,TweetDeck,11,10,Jameson,pupper,1011,3444,False
750041628174217216,TweetDeck,13,10,Beau,pupper,703,3502,False
750026558547456000,TweetDeck,10,10,Jax,pupper,888,2986,False
750011400160841729,TweetDeck,11,10,Piper,pupper,1035,3568,False
749996283729883136,TweetDeck,12,10,Bo,pupper,919,3331,False
749981277374128128,TweetDeck,1776,10,Atticus,pupper,2772,5569,False
749774190421639168,Twitter for iPhone,12,10,Lucy,pupper,1493,5114,False
749417653287129088,Twitter for iPhone,11,10,Finn,pupper,1904,6721,False
749395845976588288,Twitter for iPhone,10,10,George,pupper,3951,9488,False
749317047558017024,Twitter for iPhone,12,10,Blu,pupper,2509,6076,False
749075273010798592,Vine-Make a Scene,11,10,Boomer,pupper,2360,6353,False
749064354620928000,Twitter for iPhone,11,10,Winston,pupper,1714,5277,False
749036806121881602,Twitter for iPhone,8,10,Dietrich,pupper,896,3425,False
748932637671223296,Twitter for iPhone,13,10,Divine,pupper,2564,6461,False
748699167502000129,Twitter for iPhone,11,10,Tripp,pupper,1814,5213,False
748568946752774144,Twitter for iPhone,12,10,Cora,pupper,776,2411,False
748324050481647620,Twitter for iPhone,11,10,Duke,pupper,867,4078,False
747844099428986880,Twitter for iPhone,11,10,Huxley,pupper,851,3084,False
747648653817413632,Vine-Make a Scene,12,10,Keurig,pupper,6614,14182,False
747600769478692864,Twitter for iPhone,10,10,Bookstore,pupper,619,2545,False
747439450712596480,Vine-Make a Scene,12,10,Linus,pupper,2184,5965,False
747219827526344708,Twitter for iPhone,11,10,Atticus,pupper,1791,5792,False
747204161125646336,Twitter for iPhone,10,10,Clark,pupper,1038,3722,False
746757706116112384,Vine-Make a Scene,11,10,Maddie,pupper,4432,10520,False
746726898085036033,Twitter for iPhone,12,10,Abby,pupper,2037,6648,False
746507379341139972,Twitter for iPhone,10,10,Shiloh,pupper,1226,5094,False
746131877086527488,Twitter for iPhone,10,10,Gustav,pupper,2511,7565,False
746056683365994496,Twitter for iPhone,11,10,Arlen,pupper,931,3904,False
745789745784041472,Twitter for iPhone,10,10,Gus,pupper,1207,4437,False
745712589599014916,Twitter for iPhone,7,10,Percy,pupper,2636,7652,False
745433870967832576,Twitter for iPhone,10,10,Lenox,pupper,2894,7824,False
745314880350101504,Twitter for iPhone,12,10,Sugar,pupper,3131,7863,False
745074613265149952,Vine-Make a Scene,11,10,Jeffrey,pupper,3976,8605,False
745057283344719872,Twitter for iPhone,12,10,Oliver,pupper,2585,7945,False
744995568523612160,Twitter for iPhone,9,10,Abby,pupper,716,3277,False
744971049620602880,Twitter for iPhone,12,10,Indie,pupper,3042,8652,False
744709971296780288,Twitter for iPhone,10,10,Harvey,pupper,1771,6150,False
744334592493166593,Twitter for iPhone,11,10,Blanket,pupper,2412,7443,False
743980027717509120,Twitter for iPhone,11,10,Geno,pupper,1231,4551,False
743609206067040256,Twitter for iPhone,10,10,Stark,pupper,1560,4917,False
743595368194129920,Twitter for iPhone,7,10,Harold,pupper,7445,20275,False
743545585370791937,Twitter for iPhone,11,10,Bentley,pupper,1066,3863,False
743510151680958465,Twitter Web Client,13,10,Beya,pupper,4185,8671,False
743253157753532416,Twitter for iPhone,10,10,Kilo,pupper,1366,4624,False
743210557239623680,Twitter for iPhone,10,10,Kayla,pupper,1560,4215,False
742528092657332225,Twitter for iPhone,10,10,Maxaroni,pupper,2245,4878,False
742423170473463808,Twitter for iPhone,12,10,Bell,pupper,4319,10812,False
742385895052087300,Twitter for iPhone,11,10,Phil,pupper,2266,7457,False
742161199639494656,Twitter for iPhone,12,10,Doug,pupper,1547,4743,False
742150209887731712,Twitter for iPhone,8,10,Edmund,pupper,1783,5661,False
741743634094141440,Twitter for iPhone,11,10,Aqua,pupper,3144,8945,False
741438259667034112,Twitter for iPhone,9,10,Tucker,pupper,937,4026,False
741303864243200000,Twitter for iPhone,12,10,Theodore,pupper,3650,9631,False
741099773336379392,Vine-Make a Scene,11,10,Ted,pupper,6247,10997,False
740995100998766593,Twitter for iPhone,10,10,Leo,pupper,3154,7018,False
740699697422163968,Twitter for iPhone,8,10,Chip,pupper,888,3101,False
740676976021798912,Twitter for iPhone,11,10,Baloo,pupper,7724,19881,False
740359016048689152,Twitter for iPhone,9,10,Chase,pupper,967,3610,False
739979191639244800,Twitter for iPhone,12,10,Nollie,pupper,6719,21898,False
739932936087216128,Twitter for iPhone,10,10,Rorie,pupper,1217,4443,False
739844404073074688,Twitter for iPhone,12,10,Simba,pupper,966,4138,False
739606147276148736,Twitter for iPhone,9,10,Benji,pupper,1876,5897,False
739485634323156992,Twitter for iPhone,6,10,Kyle,pupper,3309,7887,False
738885046782832640,Twitter for iPhone,11,10,Charles,pupper,1283,4127,False
738537504001953792,Twitter for iPhone,11,10,Bayley,pupper,1759,5575,False
738166403467907072,Twitter for iPhone,12,10,Axel,pupper,3828,9635,False
738156290900254721,Twitter for iPhone,10,10,Storkson,pupper,748,2768,False
737826014890496000,Twitter for iPhone,10,10,Remy,pupper,2006,5757,False
737800304142471168,Twitter for iPhone,10,10,Bella,pupper,3904,10943,False
737322739594330112,Twitter for iPhone,9,10,Lily,pupper,907,3953,False
736736130620620800,Twitter for iPhone,13,10,Chadrick,pupper,1972,4736,False
736365877722001409,Twitter for iPhone,11,10,Rory,pupper,1408,4367,False
735991953473572864,Twitter for iPhone,11,10,Maxaroni,pupper,1283,3934,False
735635087207878657,Twitter for iPhone,11,10,Dakota,pupper,2659,6776,False
735256018284875776,Twitter for iPhone,8,10,Kellogg,pupper,993,3675,False
735137028879360001,Twitter for iPhone,9,10,Buckley,pupper,1092,3428,False
734912297295085568,Twitter for iPhone,10,10,Jax,pupper,572,2993,False
734776360183431168,Twitter for iPhone,11,10,Livvie,pupper,608,2742,False
733828123016450049,Twitter for iPhone,10,10,Terry,pupper,881,3926,False
733822306246479872,Twitter for iPhone,10,10,Moose,pupper,1141,4015,False
733460102733135873,Twitter for iPhone,11,10,Hermione,pupper,1451,4605,False
732732193018155009,Twitter for iPhone,12,10,Ralpher,pupper,599,2671,False
732726085725589504,Twitter for iPhone,11,10,Aldrick,pupper,1003,3855,False
732375214819057664,Twitter for iPhone,11,10,Kyle,pupper,2838,8832,False
732005617171337216,Twitter for iPhone,11,10,Larry,pupper,6154,16324,False
731285275100512256,Twitter for iPhone,12,10,Solomon,pupper,1090,3798,False
730573383004487680,Twitter for iPhone,10,10,Rooney,pupper,2435,5407,False
730427201120833536,Twitter for iPhone,11,10,Crystal,pupper,1176,3809,False
730211855403241472,Twitter for iPhone,11,10,Ziva,pupper,1182,4180,False
730196704625098752,Twitter for iPhone,6,10,Charles,pupper,2172,5339,False
729854734790754305,Twitter for iPhone,11,10,Ollie,pupper,1268,4396,False
729823566028484608,Twitter for iPhone,13,10,Stefan,pupper,1390,4358,False
729463711119904772,Twitter for iPhone,13,10,Pupcasso,pupper,2586,6340,False
728986383096946689,Twitter for iPhone,11,10,Puff,pupper,917,3460,False
728751179681943552,Twitter for iPhone,10,10,Flurpson,pupper,757,3032,False
728653952833728512,Twitter for iPhone,8,10,Coleman,pupper,1169,3620,False
728409960103686147,Twitter for iPhone,10,10,Wallace,pupper,2269,5383,False
728387165835677696,Twitter for iPhone,12,10,Enchilada,pupper,1075,3999,False
728046963732717569,Twitter for iPhone,11,10,Raymond,pupper,1328,4722,False
728015554473250816,Twitter for iPhone,11,10,Rueben,pupper,1219,4479,False
727685679342333952,Twitter for iPhone,12,10,Cilantro,pupper,720,3206,False
727175381690781696,Twitter for iPhone,10,10,Karll,pupper,1540,4209,False
726935089318363137,Twitter for iPhone,12,10,Sprout,pupper,2738,7496,False
726887082820554753,Twitter for iPhone,10,10,Blitz,pupper,1677,4195,False
726828223124897792,Twitter for iPhone,12,10,Bloop,pupper,1124,3882,False
725842289046749185,Twitter for iPhone,12,10,Colby,pupper,2970,7691,False
725786712245440512,Twitter for iPhone,11,10,Lillie,pupper,1527,4537,False
725729321944506368,Twitter for iPhone,12,10,Lola,pupper,2009,5646,False
724983749226668032,Twitter for iPhone,12,10,Fred,pupper,1462,4040,False
724405726123311104,Twitter for iPhone,10,10,Ashleigh,pupper,1847,5800,False
724049859469295616,Twitter for iPhone,10,10,Kreggory,pupper,1984,4738,False
724046343203856385,Twitter for iPhone,10,10,Sarge,pupper,620,2901,False
724004602748780546,Twitter for iPhone,11,10,Luther,pupper,1790,4561,False
723912936180330496,Twitter for iPhone,12,10,Sugar,pupper,1374,4236,False
723688335806480385,Twitter for iPhone,12,10,Reginald,pupper,3347,8435,False
723673163800948736,Twitter for iPhone,10,10,Ivar,pupper,1011,3291,False
723179728551723008,Twitter for iPhone,8,10,Jangle,pupper,2110,5761,False
722613351520608256,Twitter for iPhone,12,10,Schnitzel,pupper,1831,5393,False
721503162398597120,Twitter for iPhone,11,10,Panda,pupper,2124,5086,False
